2000000000	-0.584436211	-0.802611086
2004079180	-0.601870952	-0.78963634
2008166681	-0.619007117	-0.77629101
2012262518	-0.635837699	-0.762581603
2016366709	-0.652355831	-0.748514698
2020479271	-0.668554788	-0.734096952
2024600221	-0.684427981	-0.719335086
2028729576	-0.699968958	-0.704235892
2032867353	-0.715171398	-0.688806223
2037013569	-0.730029108	-0.673052996
2041168242	-0.744536025	-0.656983185
2045331389	-0.758686207	-0.64060382
2049503027	-0.772473834	-0.623921989
2053683173	-0.785893203	-0.606944831
2057871845	-0.798938726	-0.589679538
2062069061	-0.811604928	-0.572133352
2066274837	-0.823886441	-0.554313567
2070489191	-0.835778005	-0.536227524
2074712140	-0.847274461	-0.517882615
2078943703	-0.858370753	-0.499286281
2083183896	-0.869061919	-0.480446009
2087432738	-0.879343095	-0.461369339
2091690245	-0.889209506	-0.44206386
2095956436	-0.89865647	-0.422537209
2100231329	-0.907679388	-0.402797077
2104514940	-0.916273748	-0.382851207
2108807288	-0.924435119	-0.362707397
2113108391	-0.93215915	-0.342373499
2117418266	-0.93944157	-0.321857425
2121736932	-0.94627818	-0.301167145
2126064406	-0.952664859	-0.280310692
2130400706	-0.958597557	-0.259296163
2134745850	-0.964072294	-0.238131724
2139099857	-0.969085163	-0.216825608
2143462744	-0.973632322	-0.195386123
2147834530	-0.977709999	-0.173821655
2152215232	-0.981314489	-0.152140668
2156604870	-0.984442154	-0.13035171
2161003460	-0.987089422	-0.108463416
2165411021	-0.989252786	-0.086484514
2169827573	-0.990928808	-0.064423827
2174253132	-0.992114117	-0.042290277
2178687717	-0.992805408	-0.020092892
2183131348	-0.992999448	0.002159193
2187584041	-0.99269307	0.024456727
2192045816	-0.991883185	0.046790342
2196516691	-0.990566774	0.069150544
2200996685	-0.988740894	0.091527714
2205485817	-0.986402685	0.113912094
2209984104	-0.983549366	0.136293789
2214491566	-0.980178243	0.15866276
2219008221	-0.976286711	0.181008816
2223534089	-0.971872259	0.20332161
2228069187	-0.966932475	0.225590634
2232613536	-0.96146505	0.247805211
2237167152	-0.955467785	0.269954493
2241730057	-0.948938595	0.292027452
2246302267	-0.941875519	0.314012875
2250883804	-0.934276722	0.335899361
2255474684	-0.926140509	0.35767531
2260074928	-0.917465326	0.379328923
2264684555	-0.908249774	0.400848194
2269303584	-0.898492618	0.422220905
2273932033	-0.888192793	0.443434619
2278569923	-0.877349418	0.46447668
2283217272	-0.865961807	0.485334202
2287874100	-0.854029476	0.50599407
2292540425	-0.841552164	0.52644293
2297216268	-0.828529838	0.546667191
2301901648	-0.81496271	0.566653019
2306596584	-0.800851251	0.586386331
2311301096	-0.786196209	0.605852797
2316015203	-0.770998619	0.625037834
2320738925	-0.755259824	0.643926608
2325472282	-0.73898149	0.662504027
2330215292	-0.722165627	0.680754748
2334967977	-0.704814604	0.698663172
2339730355	-0.68693117	0.716213445
2344502446	-0.668518475	0.733389464
2349284270	-0.649580091	0.750174874
2354075848	-0.630120031	0.766553078
2358877198	-0.610142774	0.782507237
2363688341	-0.589653287	0.798020276
2368509296	-0.568657049	0.813074894
2373340085	-0.547160073	0.827653572
2378180726	-0.525168936	0.841738579
2383031240	-0.502690797	0.855311987
2387891648	-0.47973343	0.868355682
2392761968	-0.456305244	0.880851379
2397642222	-0.432415314	0.892780639
2402532430	-0.408073407	0.904124884
2407432611	-0.383290006	0.914865417
2412342788	-0.358076341	0.924983449
2417262978	-0.332444415	0.934460116
2422193204	-0.30640703	0.943276509
2427133486	-0.279977813	0.951413699
2432083844	-0.253171247	0.958852772
2437044298	-0.226002691	0.965574857
2442014870	-0.198488411	0.971561166
2446995580	-0.170645599	0.976793028
2451986448	-0.142492402	0.98125193
2456987496	-0.11404794	0.984919564
2461998743	-0.085332328	0.987777867
2467020212	-0.056366698	0.989809074
2472051922	-0.027173212	0.990995766
2477093895	0.002224919	0.991320925
2482146152	0.031803422	0.990767992
2487208713	0.061536956	0.989320924
2492281600	0.091399097	0.986964255
2497364833	0.12136234	0.983683163
2502458434	0.151398094	0.979463535
2507562424	0.181476686	0.974292035
2512676824	0.211567365	0.968156176
2517801655	0.241638317	0.961044391
2522936938	0.271656675	0.95294611
2528082696	0.301588544	0.943851834
2533238949	0.331399021	0.933753215
2538405718	0.361052228	0.922643127
2543583026	0.390511347	0.910515754
2548770893	0.419738663	0.89736666
2553969341	0.448695609	0.883192873
2559178392	0.477342821	0.86799296
2564398067	0.505640196	0.851767105
2569628389	0.533546962	0.834517184
2574869378	0.561021747	0.816246834
2580121056	0.588022661	0.79696153
2585383446	0.614507379	0.776668645
2590656569	0.640433237	0.755377518
2595940447	0.665757325	0.733099508
2601235101	0.690436598	0.709848052
2606540555	0.714427981	0.685638712
2611856830	0.73768849	0.660489211
2617183948	0.76017535	0.634419476
2622521930	0.781846122	0.607451661
2627870801	0.802658835	0.579610164
2633230580	0.822572122	0.550921644
2638601292	0.841545353	0.521415018
2643982957	0.859538783	0.491121452
2649375599	0.876513687	0.460074351
2654779240	0.892432509	0.428309323
2660193901	0.907259004	0.395864143
2665619607	0.920958379	0.362778708
2671056379	0.933497442	0.329094972
2676504239	0.944844734	0.294856877
2681963211	0.954970668	0.260110275
2687433317	0.963847665	0.22490283
2692914580	0.971450274	0.189283918
2698407022	0.977755297	0.153304516
2703910667	0.982741903	0.117017078
2709425537	0.986391732	0.080475401
2714951655	0.988688993	0.043734488
2720489044	0.989620548	0.0068504
2726037726	0.989175995	-0.030119904
2731597726	0.987347728	-0.067118723
2737169067	0.984130997	-0.104087785
